,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
183,0.6,0.5,1.0,0.5,0.8,0.4864735830381967,0.5135264169618033,0.5233326585899568,0.5484437375881229,13.0
184,0.6,0.5,1.0,0.5,0.9,0.48629202554802564,0.5137079744519744,0.5233702077773416,0.5488073407002176,14.0
185,0.6,0.5,1.0,0.5,1.0,0.48611032825800166,0.5138896717419984,0.5234077865449263,0.5491709406369076,14.0
186,0.6,0.5,1.0,0.6,0.5,0.4870508685453119,0.5129491314546881,0.5234248375483325,0.5474866169654251,1000.0
187,0.6,0.5,1.0,0.6,0.6,0.4868703383305598,0.5131296616694401,0.5234628606025099,0.5478495678252254,12.0
188,0.6,0.5,1.0,0.6,0.7,0.4866894239260549,0.513310576073945,0.5235009663931548,0.5482130098678699,1000.0
189,0.6,0.5,1.0,0.6,0.8,0.4865082095386403,0.5134917904613597,0.5235391371939684,0.5485767726281859,12.0
190,0.6,0.5,1.0,0.6,0.9,0.48632678171278587,0.5136732182872141,0.5235773547828417,0.5489406814781566,13.0
191,0.6,0.5,1.0,0.6,1.0,0.48614522914093816,0.5138547708590618,0.5236156004816798,0.549304558025555,15.0
192,0.6,0.5,1.0,0.7,0.5,0.4870857556075789,0.5129142443924212,0.5236326423160805,0.5476207633127564,13.0
193,0.6,0.5,1.0,0.7,0.6,0.48690531632669265,0.5130946836733072,0.5236713521305965,0.5479841083015625,12.0
194,0.6,0.5,1.0,0.7,0.7,0.4867245074190045,0.5132754925809955,0.5237101442760972,0.5483479169243531,13.0
195,0.6,0.5,1.0,0.7,0.8,0.4865434133734304,0.5134565866265696,0.5237490006422111,0.5487120179479346,13.0
196,0.6,0.5,1.0,0.7,0.9,0.4863621209854916,0.5136378790145083,0.5237879026179338,0.5490762360321383,13.0
197,0.6,0.5,1.0,0.7,1.0,0.48618071916517325,0.5138192808348268,0.5238268311326498,0.5494403921336923,13.0
198,0.6,0.5,1.0,0.8,0.5,0.48712121650358176,0.5128787834964184,0.5238438560204643,0.5477571551707874,14.0
199,0.6,0.5,1.0,0.8,0.6,0.48694087334562997,0.5130591266543699,0.523883269261109,0.5481208994521117,14.0
200,0.6,0.5,1.0,0.8,0.7,0.4867601753915589,0.5132398246084411,0.5239227643536691,0.5484850792708239,13.0
201,0.6,0.5,1.0,0.8,0.8,0.4865792074123599,0.5134207925876401,0.523962322792604,0.5488495226175386,13.0
202,0.6,0.5,1.0,0.8,0.9,0.4863980564537832,0.5136019435462167,0.5240019255669692,0.5492140534333169,13.0
203,0.6,0.5,1.0,0.8,1.0,0.4862168116416805,0.5137831883583195,0.5240415532026789,0.5495784920188457,14.0
204,0.6,0.5,1.0,0.9,0.5,0.487157263770312,0.512842736229688,0.5240585528912961,0.547895842704271,15.0
205,0.6,0.5,1.0,0.9,0.6,0.48697702213242045,0.5130229778675796,0.5240986866764004,0.5482599914831611,14.0
206,0.6,0.5,1.0,0.9,0.7,0.486796440802988,0.513203559197012,0.5241389017555307,0.5486245471398177,13.0
207,0.6,0.5,1.0,0.9,0.8,0.4866156048349143,0.5133843951650858,0.5241791792165108,0.5489893368805114,1000.0
208,0.6,0.5,1.0,0.9,0.9,0.4864346015231598,0.5135653984768401,0.5242194996370547,0.5493541839209873,14.0
209,0.6,0.5,1.0,0.9,1.0,0.4862535202075494,0.5137464797924505,0.524259843128314,0.549718907901024,14.0
210,0.6,0.5,1.0,1.0,0.5,0.4871939102347073,0.5128060897652927,0.5242768088652646,0.5480368772836846,14.0
211,0.6,0.5,1.0,1.0,0.6,0.4870137757301487,0.5129862242698511,0.5243176807759617,0.548401435802478,16.0
212,0.6,0.5,1.0,1.0,0.7,0.4868333169188164,0.5131666830811835,0.5243586333383851,0.5487663719605892,15.0
213,0.6,0.5,1.0,1.0,0.8,0.4866526191351672,0.5133473808648327,0.5243996472218784,0.5491315121718231,1000.0
214,0.6,0.5,1.0,1.0,0.9,0.486471769922144,0.513528230077856,0.5244407025810445,0.5494966789201517,14.0
215,0.6,0.5,1.0,1.0,1.0,0.48629085883141565,0.5137091411685843,0.5244817791006262,0.5498616911797235,14.0
216,0.6,0.6,0.5,0.5,0.5,0.5025375879440729,0.4974624120559271,0.5415903009876877,0.5369135459305479,10.0
217,0.6,0.6,0.5,0.5,0.6,0.502526650532254,0.49747334946774596,0.5418394868845473,0.5371855229865438,10.0
218,0.6,0.6,0.5,0.5,0.7,0.5025155783699962,0.49748442163000395,0.5420917652720726,0.5374608502096452,10.0
219,0.6,0.6,0.5,0.5,0.8,0.5025043698025189,0.4974956301974809,0.542347174687713,0.5377395687262512,11.0
220,0.6,0.6,0.5,0.5,0.9,0.5024930231842847,0.4975069768157154,0.5426057534823643,0.5380217194323282,12.0
221,0.6,0.6,0.5,0.5,1.0,0.5024815368816282,0.4975184631183717,0.5428675397607394,0.5383073429279907,1000.0
222,0.6,0.6,0.5,0.6,0.5,0.5025676937495939,0.4974323062504061,0.5419077639697524,0.5371785151597634,10.0
223,0.6,0.6,0.5,0.6,0.6,0.5025567029527688,0.4974432970472312,0.542159761878863,0.5374534506444009,10.0
224,0.6,0.6,0.5,0.6,0.7,0.5025455746778262,0.49745442532217365,0.5424148810934724,0.5377317703104728,11.0
225,0.6,0.6,0.5,0.6,0.8,0.5025343072102332,0.49746569278976693,0.5426731597858371,0.5380135150087744,13.0
226,0.6,0.6,0.5,0.6,0.9,0.502522898844712,0.4974771011552879,0.5429346358839551,0.5382987253007008,12.0
