,n,h_b,h_g,a_b,a_g,e_b,e_g,ebh,egh,iteration
2362,0.8666666666666667,0.9,1.0,0.8,0.9,0.4657822237842952,0.5342177762157049,0.9373377185288199,0.945365021325575,32.0
2363,0.8666666666666667,0.9,1.0,0.8,1.0,0.4522819757280792,0.5477180242719208,0.9384554045084303,0.9491791213529731,35.0
2364,0.8666666666666667,0.9,1.0,0.9,0.5,0.5235577817036495,0.4764422182963506,0.9370755280841772,0.930852901640572,27.0
2365,0.8666666666666667,0.9,1.0,0.9,0.6,0.5124891282419483,0.48751087175805174,0.9381578832057991,0.934989321550503,28.0
2366,0.8666666666666667,0.9,1.0,0.9,0.7,0.5007501066375873,0.49924989336241266,0.9392974019915417,0.9391149946548938,31.0
2367,0.8666666666666667,0.9,1.0,0.9,0.8,0.4883391508091815,0.5116608491908184,0.9404927050767289,0.9432050704763925,32.0
2368,0.8666666666666667,0.9,1.0,0.9,0.9,0.4752760327318381,0.524723967268162,0.9417402799451868,0.9472304481156503,33.0
2369,0.8666666666666667,0.9,1.0,0.9,1.0,0.46160825076004464,0.5383917492399554,0.9430339708767922,0.951158261445441,34.0
2370,0.8666666666666667,0.9,1.0,1.0,0.5,0.5334791246370268,0.46652087536297315,0.9408916351334805,0.932408000556925,28.0
2371,0.8666666666666667,0.9,1.0,1.0,0.6,0.5225047350921784,0.4774952649078215,0.9421127214377925,0.9366561736351621,28.0
2372,0.8666666666666667,0.9,1.0,1.0,0.7,0.5108206355001954,0.4891793644998047,0.9434028557119909,0.9408990008352884,29.0
2373,0.8666666666666667,0.9,1.0,1.0,0.8,0.4984143891260273,0.5015856108739726,0.9447614317371064,0.9451106717176861,32.0
2374,0.8666666666666667,0.9,1.0,1.0,0.9,0.48529426716742796,0.514705732832572,0.9461854115284197,0.9492605004970336,1000.0
2375,0.8666666666666667,0.9,1.0,1.0,1.0,0.4714967678217166,0.5285032321782834,0.9476686210928412,0.9533132921275014,36.0
2376,0.8666666666666667,1.0,0.5,0.5,0.5,0.5562123101129018,0.4437876898870982,0.9305141107980237,0.9129112685322279,17.0
2377,0.8666666666666667,1.0,0.5,0.5,0.6,0.5560175171171718,0.44398248288282816,0.9322798037274235,0.915191213973857,18.0
2378,0.8666666666666667,1.0,0.5,0.5,0.7,0.5558170167541481,0.444182983245852,0.9340998023576152,0.9175374729814322,1000.0
2379,0.8666666666666667,1.0,0.5,0.5,0.8,0.5556105468933769,0.44438945310662314,0.9359767185447162,0.9199530723004268,1000.0
2380,0.8666666666666667,1.0,0.5,0.5,0.9,0.5553978279883145,0.44460217201168556,0.937913344436792,0.9224412388926473,18.0
2381,0.8666666666666667,1.0,0.5,0.5,1.0,0.555178561556281,0.44482143844371913,0.9399126687540571,0.9250054173522058,17.0
2382,0.8666666666666667,1.0,0.5,0.6,0.5,0.5666861806451458,0.4333138193548542,0.9336390306732789,0.9132133742984259,18.0
2383,0.8666666666666667,1.0,0.5,0.6,0.6,0.5664935767328946,0.4335064232671055,0.9353716081242945,0.9155454985044013,19.0
2384,0.8666666666666667,1.0,0.5,0.6,0.7,0.5662950977274384,0.43370490227256164,0.9371571703703456,0.9179451600382676,19.0
2385,0.8666666666666667,1.0,0.5,0.6,0.8,0.5660904607288023,0.43390953927119774,0.9389982787653416,0.9204154567862715,18.0
2386,0.8666666666666667,1.0,0.5,0.6,0.9,0.5658793632270711,0.4341206367729289,0.940897673028393,0.9229596929541392,18.0
2387,0.8666666666666667,1.0,0.5,0.6,1.0,0.5656614813199368,0.43433851868006323,0.9428582875383004,0.9255813971681102,19.0
2388,0.8666666666666667,1.0,0.5,0.7,0.5,0.5774502359101719,0.42254976408982825,0.9367203591789302,0.9135229820820115,18.0
2389,0.8666666666666667,1.0,0.5,0.7,0.6,0.5772573380195717,0.42274266198042837,0.938417235073233,0.915908409189238,20.0
2390,0.8666666666666667,1.0,0.5,0.7,0.7,0.5770583222810779,0.4229416777189221,0.9401657158970242,0.9183625700224817,18.0
2391,0.8666666666666667,1.0,0.5,0.7,0.8,0.5768528818559003,0.4231471181440996,0.9419683095013314,0.9208886307675932,19.0
2392,0.8666666666666667,1.0,0.5,0.7,0.9,0.5766406879013141,0.4233593120986858,0.9438276998939769,0.9234899697527246,19.0
2393,0.8666666666666667,1.0,0.5,0.7,1.0,0.5764213875074531,0.42357861249254686,0.9457467635138929,0.9261701962049793,19.0
2394,0.8666666666666667,1.0,0.5,0.8,0.5,0.5884606002563098,0.41153939974369025,0.9397432172414132,0.9138387659268686,21.0
2395,0.8666666666666667,1.0,0.5,0.8,0.6,0.5882645877969301,0.41173541220306986,0.9414019492455603,0.9162783740453135,20.0
2396,0.8666666666666667,1.0,0.5,0.8,0.7,0.5880621361725777,0.4119378638274222,0.9431108590821412,0.9187878739226696,23.0
2397,0.8666666666666667,1.0,0.5,0.8,0.8,0.5878529114763865,0.41214708852361354,0.9448723986646022,0.9213704964802476,21.0
2398,0.8666666666666667,1.0,0.5,0.8,0.9,0.5876365552161958,0.4123634447838041,0.9466891936051788,0.9240296902600692,20.0
2399,0.8666666666666667,1.0,0.5,0.8,1.0,0.5874126819541805,0.41258731804581944,0.9485640594362315,0.9267691408002905,21.0
2400,0.8666666666666667,1.0,0.5,0.9,0.5,0.5996614183598127,0.4003385816401872,0.942691934718749,0.9141590711311993,22.0
2401,0.8666666666666667,1.0,0.5,0.9,0.6,0.5994592022032129,0.4005407977967872,0.9443103089713634,0.916653439703021,21.0
2402,0.8666666666666667,1.0,0.5,0.9,0.7,0.5992501466582103,0.40074985334178975,0.9459774007452103,0.9192188087997125,22.0
2403,0.8666666666666667,1.0,0.5,0.9,0.8,0.5990338878140314,0.40096611218596856,0.9476956042317409,0.9218584698442244,21.0
2404,0.8666666666666667,1.0,0.5,0.9,0.9,0.5988100344287834,0.40118996557121656,0.9494674846518191,0.9245759369571127,21.0
2405,0.8666666666666667,1.0,0.5,0.9,1.0,0.5985781652583538,0.40142183474164617,0.9512957943936384,0.9273749669073568,21.0
2406,0.8666666666666667,1.0,0.5,1.0,0.5,0.6109850504297166,0.3890149495702834,0.9455505345503254,0.9144819256165115,1000.0
2407,0.8666666666666667,1.0,0.5,1.0,0.6,0.610773379620918,0.38922662037908196,0.9471266544884708,0.9170312865587427,22.0
2408,0.8666666666666667,1.0,0.5,1.0,0.7,0.610554393693776,0.389445606306224,0.9487500142271446,0.9196526973634515,23.0
2409,0.8666666666666667,1.0,0.5,1.0,0.8,0.6103276961488355,0.38967230385116447,0.9504229491547551,0.9223495051478204,22.0
2410,0.8666666666666667,1.0,0.5,1.0,0.9,0.6100928602775897,0.3899071397224103,0.9521479628508033,0.9251252843555331,22.0
2411,0.8666666666666667,1.0,0.5,1.0,1.0,0.6098494261707037,0.3901505738292963,0.9539277431128859,0.9279838572343377,23.0
2412,0.8666666666666667,1.0,0.6,0.5,0.5,0.5461494418406413,0.4538505581593587,0.9296313954152433,0.9153206415060193,20.0
2413,0.8666666666666667,1.0,0.6,0.5,0.6,0.5442486047872137,0.45575139521278635,0.931345080720836,0.918013758329762,20.0
2414,0.8666666666666667,1.0,0.6,0.5,0.7,0.542314006273627,0.4576859937263729,0.9331446819193564,0.9207828601137237,21.0
2415,0.8666666666666667,1.0,0.6,0.5,0.8,0.5403448223099027,0.4596551776900972,0.9350359226543459,0.9236318776908653,21.0
2416,0.8666666666666667,1.0,0.6,0.5,0.9,0.5383402250469967,0.46165977495300314,0.9370250048422977,0.9265650270938545,21.0
2417,0.8666666666666667,1.0,0.6,0.5,1.0,0.5362993872235509,0.463700612776449,0.9391186557832205,0.9295868353476907,21.0
2418,0.8666666666666667,1.0,0.6,0.6,0.5,0.5568110168646327,0.4431889831353671,0.9328947372159845,0.9156907075094792,22.0
2419,0.8666666666666667,1.0,0.6,0.6,0.6,0.554940869932,0.4450591300679999,0.9345976223903746,0.9184502690220931,22.0
2420,0.8666666666666667,1.0,0.6,0.6,0.7,0.5530362139807887,0.4469637860192112,0.9363851308883083,0.9212881950017728,21.0
2421,0.8666666666666667,1.0,0.6,0.6,0.8,0.5510961336047269,0.4489038663952731,0.9382629364024118,0.9242085898659165,21.0
2422,0.8666666666666667,1.0,0.6,0.6,0.9,0.5491197002423908,0.4508802997576091,0.9402371942101583,0.9272158619070198,21.0
2423,0.8666666666666667,1.0,0.6,0.6,1.0,0.5471059756045583,0.4528940243954416,0.9423145898533017,0.9303147515832488,21.0
2424,0.8666666666666667,1.0,0.6,0.7,0.5,0.5678096506995546,0.4321903493004455,0.9361172634439665,0.916071160801425,20.0
2425,0.8666666666666667,1.0,0.6,0.7,0.6,0.5659757784109428,0.43402422158905724,0.9378069444817049,0.9188990815308691,20.0
